user_name,user_app_rating,user_review_date,company_comment_date,user_comment,company_answer_check
최용림,1,2019년 12월 30일,2020년 1월 3일,11만키로 넘은 프라이드차량을 2박3일 빌리게됐는데 차량에서 계속 소리나고 방지턱을 시속10키로로 넘는데 엄청 소리가 났습니다(운전석하부에서) 첫날은 일정때문에 천천히 운전해야겠다고하고 천천히 갔는데 둘째날 고속도로에서도 심하게소리가 나 휴게소에서 고객센테에말했고 다른차량으로 교체해준다고했는데 해당 휴게소에서 다시 돌아가서 차량 변경을해야된다고해서 톨비 반환해주냐고 물으니 면제가된다고해서 차량 변경하러갔습니다 당연히 주유비또한 해당 이동거리는 면제가된다고생각했는데 여행이끝난후 면제처리시 주유에대한부분은 언급이 없어서 면제가 어렵다는 답변이네요 참... 미리 정비를 제대로했으면 바꿀일도 없는데 어이가없고 기분이 상당히 안좋네요 이런일 생기시는분들은 필히 주유비까지 미리 말해야될꺼같네요,answer
최준창,3,2019년 12월 30일,2020년 1월 3일,잘사용하고있음,answer
봉봉,5,2019년 12월 30일,2020년 1월 3일,굳,answer
redrumrm,5,2019년 12월 30일,2020년 1월 3일,좋아요 편해요,answer
최현진,5,2019년 12월 30일,2020년 1월 3일,아주 좋습니다.,answer
박상수,5,2019년 12월 29일,2020년 1월 3일,ㅋㅋㅋ 청소만 잘해주시면,answer
오승은,3,2019년 12월 29일,2020년 1월 3일,저렴하고 쏘카존도 많아 좋습니다. 그러나 반납장소를 변경할수 있었으면 좋겠습니다. 그점이 좀 아쉽습니다..,answer
sl63am g,4,2019년 12월 29일,2020년 1월 3일,좋습니다,answer
In Jun Jang,5,2019년 12월 29일,2020년 1월 3일,아직은 쏘카가 1등인듯 싶습니다. 타업체 분발하세요.,answer
김종용,5,2019년 12월 29일,2020년 1월 3일,넘좋습니다,answer
양진용,4,2019년 12월 29일,2020년 1월 3일,잘쓰고있습니다^^,answer
H쫑,1,2019년 12월 29일,2020년 1월 3일,좋아요,answer
Mang Oing,5,2019년 12월 28일,2020년 1월 3일,좋습니다 근데 트랙스 차종은 이제 없나요? 목록에 안나오네요,answer
김동회,4,2019년 12월 28일,2020년 1월 3일,쏘카페어링 만26세 이상만 이용할수 있도록 바뀌었나요? 11월만해도 이용가능했는데 이제 저한텐 인앱 메뉴가 안뜨네요 이것말고도 몇달마다 서비스 하고 안하고 바뀌는게 많은데 블로그 같은곳에 공지해주면 좋겠어요. 20대 초반이 단기로 빌릴땐 쏘카 (무인시스템이라 반납할때 양아치짓 없음)>>일반렌터카. 대신 큰 문제 아니면 내가 다 해결해야됨. (ex. 지정주차자리인데 다른 차가 주차되어있네요 > 차량제어 풀어줄테니 고객님이 두대 모두 옮겨주세요!),answer
한제현,3,2019년 12월 28일,2020년 1월 3일,전기차가 너무 부족합니다~,answer
손재화,5,2019년 12월 28일,2020년 1월 3일,저렴하고 필요할때 사용하기 좋아요.,answer
주식강,5,2019년 12월 28일,2020년 1월 3일,월정액들고 근처에 쏘카존이 있다면 매우 합리적인 앱임,answer
김J,5,2019년 12월 28일,2020년 1월 3일,"편리하게 외근,출장 시 이용 중! 이용자들이 차량 청결만 신경써주신다면 좋겠어요~ 장기이용자에게 좀더 많은 할인 적용해주시기를",answer
Jong jin Lee,5,2019년 12월 27일,2020년 1월 3일,편리한 카 쉐어링,answer
Youngkuk Lee,5,2019년 12월 27일,2020년 1월 3일,좋은데 생각보다 비쌈,answer
오용혁,5,2019년 12월 27일,2020년 1월 3일,경제적인 가격에 필요할때 잘 이용하고 있습니다.,answer
양홍석,4,2019년 12월 27일,2020년 1월 3일,이용하기 편합니다 . 쏘가존 차가 부족하네요 여기는...,answer
김덕수,5,2019년 12월 27일,2020년 1월 3일,정확한 일정 감사합니다,answer
김희문,5,2019년 12월 27일,2020년 1월 3일,좋아요,answer
블루칩jameskim,5,2019년 12월 27일,2020년 1월 3일,"이용료 적당, 편리해서 자주 이용하고 있습니다.",answer
김민수,5,2019년 12월 27일,2020년 1월 3일,면허를 취득한지 2년이 조금 안되었는데요 면허 취득후 1년후부터 안전하게 잘 사용하고 있습니다 쏘카덕에 을마나 편한게 많은지요~^^,answer
디자인마케팅연구소,5,2019년 12월 27일,2020년 1월 3일,전 쏘카 레벨 3이예요. 10시간 이용하는데 보험포함 2만원대 정령..최고예요 쏘카여 영원하라~♡,answer
양동규,1,2019년 12월 27일,2020년 1월 3일,대여정보점 알아 보려는데 회원가입 해야 되서 했더니 또 카드 등록까지 하라네. 욕나오네.. 카드 안쓰는 사람은 이용하지 마라는거에요? 어이가 없네..,answer
김성준,5,2019년 12월 27일,2020년 1월 3일,늘 간편하게 사용중입니다,answer
강선우,5,2019년 12월 26일,2020년 1월 3일,굿,answer
김영춘,5,2019년 12월 26일,2020년 1월 3일,간단하게 편리하고 넘좋아요,answer
김은하,5,2019년 12월 26일,2020년 1월 3일,쪼아쪼아,answer
눈누,1,2019년 12월 26일,2020년 1월 3일,다운이 안됩니다,answer
Sam,5,2019년 12월 26일,2019년 12월 26일,차량종류좀 다양했으면 좋겠어요 근처에 쏘카존은 많은데 다 똑같은 차량들...그x카는 그린존에 다양한 차종들이 많아서 선택하는 맛이 있는데 쏘카는 똑같은차 많은쏘카존에 복붙하는거같아요,answer
Jisun Seok,5,2019년 12월 25일,2019년 12월 26일,집 가까운곳에서 쉽게 탈 수 있어서 편리하게 이용하고있습니다.,answer
Jin Seong Hwang,5,2019년 12월 25일,2019년 12월 26일,굿,answer
황태기,4,2019년 12월 25일,2019년 12월 26일,좋아여,answer
Nemo Leon,5,2019년 12월 25일,2019년 12월 26일,부름도 가능하고 좋아요,answer
유은종,1,2019년 12월 25일,2019년 12월 26일,상태바 간편리모컨 어디로 갔나요?,answer
임진성,3,2019년 12월 24일,2019년 12월 26일,아직까지 어플에 아쉬운 부분이 많다 차량이 신호를 제대로 수신 못하는 경우도 있고 패널티에 대한 설명도 특수한 경우에 대한 안내사항도 조금씩 발전 했으면 하는 부분이 크다 그래도 예전에 비해 차량 관리는 잘 되어 있어서 별 3개,answer
김찬엽,5,2019년 12월 24일,2019년 12월 26일,굉장히 유용하게 그리고 편리하게 잘쓰고 있습니다,answer
신동원,5,2019년 12월 24일,2019년 12월 26일,잘 이용하고있습니다.,answer
최창호,1,2019년 12월 24일,2019년 12월 26일,머이래 운전면허 등록이 안되는구만 짜증나,answer
