user_name,user_app_rating,user_review_date,company_comment_date,user_simple_comment,user_specific_comment,company_answer_check
푸른망개떡,1,2019년 8월 27일,no_answer,평점 적은건 거의 무통장입금 없어서 그런것 같은데 무통장 입금좀 만들어주시죠ㅠ 학생들 사지말란가 이건가요? 제발 고려좀 해주세요ㅜ,no_specific_comment,no_answer
X소리씹어먹는까막귀,2,2019년 8월 27일,no_answer,평소에 이용하는 쇼핑몰 앱에서 무통장 입금을 사용해서 쓰는데 이 어플에는 그 기능이 적용이 안된 모양이네요; 빅히트 샵에는 있어서 쓸 수 있었는데 무통장 입금 기능을 추가해주시면 좋겠습니다^^; 가족 명의를 쓰고 있는 저와 같은 사람들에겐 그 기능이 꼭 필요합니다..ㅠ,no_specific_comment,no_answer
찌혜JJIHYE,2,2019년 8월 25일,no_answer,아 진짜 무통장 입금 만들어어 주심 안돼나요?? 저 미성년자 인데 카드 만드려면 부모님 이랑 같이 가야돼는데 부모님이 시간 안돼셔서 못 만드는데 저같은 사람은 걍 사지 말란거에요..?;;;,no_specific_comment,no_answer
발가락,4,2019년 8월 25일,no_answer,무통장 입금이 필요함;,no_specific_comment,no_answer
C MY,1,2019년 8월 24일,no_answer,무통장입금좀 ㅈㅂ,no_specific_comment,no_answer
이수민,1,2019년 8월 24일,no_answer,상품 불량 심각,no_specific_comment,no_answer
이성희,3,2019년 8월 23일,no_answer,어째서 결제도 안되고 일대일 상담도 안되는건가요? 어떻게 해야하는지 답변 남겨주세요,no_specific_comment,no_answer
[ A R M Y ]별 님,4,2019년 8월 23일,no_answer,다 좋긴한데 무통장입금 할 수 있게 해주시면 안되나요 ??,no_specific_comment,no_answer
문지민,5,2019년 8월 22일,no_answer,탄이들 굿즈나 이런걸 간편하게 살수있어서 좋아요!,no_specific_comment,no_answer
"아미,아로하,캐럿",1,2019년 8월 22일,no_answer,"솔까이건내잘못도있지만 인증이안되고,인증번호가1일정도뒤에나옴 그래서지금 로그인이랑회원가입안됨.",no_specific_comment,no_answer
