user_name,user_app_rating,user_review_date,company_comment_date,user_simple_comment,user_specific_comment,company_answer_check
황경식,1,2019년 4월 23일,2019년 4월 24일,이거 잠깐들어왓다가 끄고 이어폰끼고 노래듣고픈데 통화중이라고 뜨고 노래재생은안되는데 좀 고쳐주시져 노래들으려고 폰계속껏다켯다 하기 기찮거든여ㅡㅡ,no_specific_comment,answer
송카우,1,2019년 4월 23일,2019년 4월 24일,다운이 안되는데 ㅋㅋ,no_specific_comment,answer
미피,1,2019년 4월 23일,2019년 4월 24일,어떤분이 제얼굴을 찍으셔서 협박하시는데요. 신변보호되나요?,no_specific_comment,answer
발C,1,2019년 4월 22일,2019년 4월 24일,옆으로 넘길때 한번에 넘어가게 만들어주세요 불편하네요,no_specific_comment,answer
이윤수,5,2019년 4월 22일,2019년 4월 24일,저 자동결제 끊어주세요 얼굴은외계인 입니다,no_specific_comment,answer
윤성희,5,2019년 4월 22일,no_answer,저10살인대 광고에나와서 깔았어요. 몇살인지 물어보고 전화에서 나가요 그리고2005년까지있어서 좀 그점좀 수정해서 2019년까지해주세요 그럼별10개도 아깝지 않을것같아요,no_specific_comment,no_answer
양영자,1,2019년 4월 22일,2019년 4월 24일,이거왜계속뜨는거죠?안뜨도록할수있는방법없나요? 짜증나죽겠네요욕나오네진짜,no_specific_comment,answer
김건우,1,2019년 4월 22일,2019년 4월 24일,신태일 영정좀,no_specific_comment,answer
하재훈,5,2019년 4월 22일,2019년 4월 24일,VIP체험 살짝 해보고 기대한것과 많이 틀려서 취소할려고 했는데 취소도 안되고 회원탈퇴 요청 했돈것같은데 결제가 되버렸더라구요 환불요청드립니다,no_specific_comment,answer
둘리,1,2019년 4월 22일,2019년 4월 24일,얼릉 신고풀어주세요ㅡㅡ 잘자고있다가 차단되어서 지금 어이가없네요,no_specific_comment,answer
yw l,1,2019년 4월 22일,2019년 4월 24일,관리 잘하시는게 좋을듯요 ㅋㅋ유저 정보 공유하는거 유저들이 알면 곤란할텐데용 일 어찌 하시는지는 알긴함? 여튼 조만간 관리 안하심 기사 뜰지도 몰라요. 개발자입장에서 속상할테니 그 전에 댓 남겨용,no_specific_comment,answer
헬창인생가자규,4,2019년 4월 22일,2019년 4월 24일,구독 취소해주세요,no_specific_comment,answer
김말자,5,2019년 4월 21일,2019년 4월 24일,아자르를했는데 갑자기저를보고싶다는거에요 그래서인지 제가물어봤는데갑자기변태얘기했어요ㅠㅠ,no_specific_comment,answer
준준,1,2019년 4월 21일,2019년 4월 24일,왜 설치가 안돼죠?????????,no_specific_comment,answer
스터훈박,1,2019년 4월 20일,2019년 4월 24일,17000원이 자동결제되어 취소하고싶은데 방법이 너무복잡하고 힘들어서 답도업네요 평소 거이 사용도 안하는데 7일무료권 사용하고 이후에 쓸생각도없었는데 취소하는 방법도 안알려주고 17000원 사라져서 짜증나네요,no_specific_comment,answer
즈원위,2,2019년 4월 20일,no_answer,사람들이 왜 초딩이라고 하면 다 무시해요....?,no_specific_comment,no_answer
김성현,5,2019년 4월 20일,2019년 4월 24일,최고입니다,no_specific_comment,answer
홍승빈,1,2019년 4월 20일,2019년 4월 24일,이건뭐지? 랜덤으로 상대방에게 무조건 얼굴 공개되는... 헉 딱 삭제각... 원하는 상대 선택하는 방식도 모자라 성별 선택하면 차감. 일단 무조건 돈 달라는거네...,no_specific_comment,answer
공건민,3,2019년 4월 20일,2019년 4월 24일,어떤분 외국 분이 제 얼굴사진을 찍으신거같던데 그걸로 협박할거같아서 그런데 혹시 아자르에서 제정보나 신변은 확실히보장되는건가요?? 걱정되네요 중국인같던데,no_specific_comment,answer
Google 사용자,5,2019년 4월 20일,2019년 4월 23일,지금 서버불안한지 네트워크확인하라고하네요,no_specific_comment,answer
정정,1,2019년 4월 18일,2019년 4월 18일,진심으로 한 마디 안 하고 계속 넘기고 있었는데 갑자기 모욕으로30일 정지를 먹네요???이거 뭐죠 화면 가리고 말 한마디 안 해도 갑자기 정지를 먹을 수 있나봐요???켜놓기만 해도 정지는 좀 심하지 않나..이유만 모욕 이러지 말고 타당한 근거 좀 주시죠?????아니 어떠한 행동도 말도 안 했는데 30일 정지는 도대체 뭐냐고 ㅡㅡ,no_specific_comment,answer
그레서말인데요,1,2019년 4월 17일,2019년 4월 18일,욕하는사람들😒,no_specific_comment,answer
김철왕,1,2019년 4월 17일,2019년 4월 17일,다이아 1800개정도가있는데요 5월7일까지 정지라서 다이아 환불해달라는거에요,no_specific_comment,answer
달콤퐁듀,1,2019년 4월 17일,no_answer,혹시 2008년생은 없나요 재가 2008년생이라서요 저보다 나이많은사람이 들어오면 무섭거든요 ㅠㅠ,no_specific_comment,no_answer
스케치로보는 일곱개의대죄.,5,2019년 4월 17일,2019년 4월 17일,아니 국가 정하는거말고 국가를 보석900개로사면 영구적으로사용하는건가요 기간제인가요,no_specific_comment,answer
중혁이,5,2019년 4월 16일,2019년 4월 17일,vip환불부탁드릴께요,no_specific_comment,answer
아미{사랑하는},1,2019년 4월 16일,2019년 4월 17일,이거 어떻게 탈퇴하나요?,no_specific_comment,answer
보라색,1,2019년 4월 16일,2019년 4월 17일,사람들이 욕을 많이 하네요 기분아 나빠요\(!~!)/,no_specific_comment,answer
